record_id,redcap_repeat_instrument,redcap_repeat_instance,form_name,field_name,nlp_derived,field_type,field_label,field_note,text_validation_type_or_sh,identifier,extract_label,for_cbioportal,for_docs_site,for_test_portal,fill_value,reasons_for_missing_data,souce_from_idb_or_cdm,adapted_from_col,adapted_from_table,extract_name_id,palantir_dataset,palantir_unified_column,epic_table_name (note: entries in red were added by CDM team and need to be reviewed by an ontologist. orange values added by Epic consultant),epic_column_name (note: entries in red were added by CDM team and need to be reviewed by an ontologist),idb_table_name,idb_column_name,idb_col_description,notes,idb_data_element,epic_mapping_complete
14,metadata,218,Pathology Surgical MMR Raw,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
14,metadata,219,Pathology Surgical MMR Raw,Accession Number,,STRING,Pathology Report ID,,,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,220,Pathology Surgical MMR Raw,Path Procedure Date,,STRING,Date of Pathology Report where MMR is reported,Date of report dMMR measured,date_mdy,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,221,Pathology Surgical MMR Raw,MMR_ABSENT,y,STRING,MMR deficiency,MMR deficiency status (True/False),,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,222,Pathology dMMR Patient Summary,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
14,metadata,223,Pathology dMMR Patient Summary,HISTORY_OF_D_MMR,y,STRING,MMR deficiency (NLP),Indication if patient has a history of MMR deficiency measured from pathology reports,,,,x,x,x,NA,Patient not tested for MMR deficiency,NLP generated from pathology reports,,,,,,,,,,,,0,0
14,metadata,224,Mismatch Repair Deficiency,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
14,metadata,225,Mismatch Repair Deficiency,START_DATE,,STRING,Date of Pathology Report where MMR is reported,Date of report dMMR measured,date_mdy,y,,,,,,,,,,,,,,,,,,,0,0
14,metadata,226,Mismatch Repair Deficiency,STOP_DATE,,STRING,Date of pathology report (DNU),DNU,date_mdy,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,227,Mismatch Repair Deficiency,EVENT_TYPE,,STRING,Event Type for dMMR,"Data source, Pathology reports",,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,228,Mismatch Repair Deficiency,SUBTYPE,,STRING,Subtype for dMMR,"Subtype, dMMR",,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,229,Mismatch Repair Deficiency,SOURCE,,STRING,Source of dMMR,"Source of output, CDM group",,,,,,,,,,,,,,,,,,,,,0,0
14,metadata,230,Mismatch Repair Deficiency,MMR,y,STRING,MMR deficiency,MMR deficiency status (deficient/proficient),,,,,,,,,,,,,,,,,,,,,0,0
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
15,metadata,1,Prior Medications Clindoc Notes,CDD_MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,IDB.CD_DOCUMENT,CDD_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
15,metadata,2,Prior Medications Clindoc Notes,CDD_DOC_GUID,,STRING,Clindoc Document ID,Unique system generated sequential numeric identifier representing the key field.,,,,,,,,,,,,,,,ClinicalNoteFact,ClinicalNoteEpicId,IDB.CD_DOCUMENT ,CDD_DOC_GUID,Unique document identifier,,1,1
15,metadata,3,Prior Medications Clindoc Notes,CDD_DOC_NAME,,STRING,Clindoc Doucument Name,The name of document.,,,,,,,,,,,,,,,ClinicalNoteFact,Type,IDB.CD_DOCUMENT ,CDD_DOC_NAME,Document name,,1,1
15,metadata,4,Prior Medications Clindoc Notes,CDD_SERVICE_DTE,,STRING,Clindoc Service Date,Service date of generated document,,,,,,,,,,,,,,,ClinicalNoteFact,ServiceDateKey,IDB.CD_DOCUMENT ,CDD_SERVICE_DTE,Service date,,1,1
15,metadata,5,Prior Medications Clindoc Notes,CDD_VISIT_GUID,,STRING,Clindoc Visit ID,The link to the IDB.OMS_CLIENT_VISIT table.,,,,,,,,,,,,,,,EncounterFact,EncounterEpicCsn,IDB.CD_DOCUMENT ,CDD_VISIT_GUID,Unique visit identifier,,1,1
15,metadata,6,Prior Medications Clindoc Notes,combined_note_text,,STRING,Clindoc Note (Combined),Combined free-text note. Combines all CDO_VALUE_TEXT values (text) in sections (CDO_SECTION),,y,,,,,,,,,,,,,ClinicalNoteTextFact,Text,IDB.CD_OBSERVATION,CDO_VALUE_TEXT,A text representation of the observation's value. ,,1,1
15,metadata,7,Prior Medications Prediction,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
15,metadata,8,Prior Medications Prediction,PDRX_DMP_PATIENT_ID,,STRING,Patient ID,MSK-IMPACT Patient ID,,,,,,,,,,,,,,,,,,,,,0,0
15,metadata,9,Prior Medications Prediction,DATE_INFERENCE,,STRING,Date of Prior Medication Prediction,Date the prior medication inference was made. This is not the date of the clindoc note.,,,,,,,,,,,,,,,,,,,,,0,0
15,metadata,10,Prior Medications Prediction,inferred_priortx_prob,y,STRING,Prior Treatment Probability Score,Probability the specified note indicates that patient received treatment prior to MSK,,,,,,,,,,,,,,,,,,,,,0,0
15,metadata,11,Prior Medications Prediction,PRIOR_MED_TO_MSK,y,STRING,Prior Treatment to MSK (NLP),Binary indication if patient recieve anti-cancer medication prior to MSK,,,MSKL2140003257,x,x,x,Unknown,"Initial consult (IC) notes need to be (1) within a list of acceptable note types, (2) be within 90 days of first MSK dates if patients have multiple primaries. Note types consist of medical oncologists, radiation oncologists, surgery, inpatient services and others, as they are most likely to contain information about external treatments prior to MSK.",NLP generated from medical oncology notes,,,Antineoplastic medication given prior to MSK initial consult (MSKL2140003257),,,,,,,,,0,0
15,metadata,12,Prior Outside Medications,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
15,metadata,13,Prior Outside Medications,START_DATE,,STRING,Date of Prior Medication Prediction,Date the prior medication inference was made. This is not the date of the clindoc note.,date_mdy,y,,,,,,,,,,,,,,,,,,,0,0
15,metadata,14,Prior Outside Medications,STOP_DATE,,STRING,Date of Prior Medication Prediction (DNU),Do not use,date_mdy,,,,,,,,,,,,,,,,,,,,0,0
15,metadata,15,Prior Outside Medications,EVENT_TYPE,,STRING,Event type for prior medications (TREATMENT),cbioportal column for placement. Will be TREATMENT,,,,,,,,,,,,,,,,,,,,,0,0
15,metadata,16,Prior Outside Medications,TREATMENT_TYPE,,STRING,Treatment type for prior medications (Medical Therapy),cbioportal column for placement. Will always be Medical Therapy,,,,,,,,,,,,,,,,,,,,,0,0
15,metadata,17,Prior Outside Medications,SUBTYPE,,STRING,Treatment subtype for prior medications (Prior med),cbioportal column for placement. Will always be Prior Medication,,,,,,,,,,,,,,,,,,,,,0,0
15,metadata,18,Prior Outside Medications,INFERRED_TX_PROB,y,STRING,Prior Treatment Probability Score,Probability the specified note indicates that patient received treatment prior to MSK,,,,,,,,,,,,,,,,,,,,,0,0
15,metadata,19,Prior Outside Medications,PRIOR_MED_TO_MSK,y,STRING,Prior Treatment to MSK,Binary indication if patient recieve anti-cancer medication prior to MSK,,,,,,,,,,,,,,,,,,,,,0,0
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
16,metadata,1,Comorbidities Socioeconomic Yost Index,MRN,,STRING,MRN,Medical record number. A unique number assigned to each patient.,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
16,metadata,2,Comorbidities Socioeconomic Yost Index,PT_CITY,,STRING,Patient City,Patient City,,y,,,,,,,,,,City of residence (MSK4335813),Demographics,city_of_residence_MSK4335813,PatientDim,City,IDB.PATIENT,PT_CITY,Notes:    City. Source: PTADD REL CITY,,1,1
16,metadata,3,Comorbidities Socioeconomic Yost Index,PT_STATE,,STRING,Patient State,Patient State,,,,,,,,,,,,State of residence (MSK3052558),Demographics,state_of_residence_MSK3052558,PatientDim,StateOrProvinceAbbreviation,IDB.PATIENT,PT_STATE,"Notes:    A two character code representing the 50 states of the US, Canadian provinces and territories of the US.  Source: PTADD REL CITY",,1,1
16,metadata,4,Comorbidities Socioeconomic Yost Index,ZIP,,STRING,Patient Zip Code,Patient Zip Code,,y,,,,,,,,,,Zip code of residence (MSK4083591),Demographics,zip_code_of_residence_MSK4083591,PatientDim,PostalCode,IDB.PATIENT,PT_ZIP_CD,"Notes:    Zip code: XXXXX-unknown, YYYYY-foreign. Source: PTADD REL ZIP CD. For patient.",,1,1
16,metadata,5,Comorbidities Socioeconomic Yost Index,PT_COUNTRY,,STRING,Patient Country,Patient Country,,,,,,,,,,,,Country of residence (MSK4216765),Demographics,country_of_residence_MSK4216765,PatientDim,Country,IDB.PATIENT,PT_COUNTRY,"Notes:    Patient's Country. When C1991(PIDX USER DATA CD)=""1PTADDCN"". 0=US",,1,1
16,metadata,6,Comorbidities Socioeconomic Yost Index,yostindex,,NUMBER,Yost Index (Socioeconomic Status),Patient Yost Index /Socioeconomic Status corresponding to patient geoid/location (Census tract). Null for approximately 26 percent of MRNs. The index ranges from 1 (most affluent) to 100 (most deprived).,,,,,,,,,,,,,,,PatientDim ,Address; CensusTractFipsCode (note: yost currently derived from address/census tract),,,,,0,1
16,metadata,7,Comorbidities Socioeconomic Yost Index,yost_index_zipcode_average,,NUMBER,Average Zipcode Yost Index,Yost index average for patient zip code,,,,,,,,,,,,,,,,,,,,,0,0
16,metadata,8,Comorbidities Socioeconomic Yost Index,yost_index_zipcode_median,,NUMBER,Median Zipcode Yost Index,Yost index median for patient zip code,,,,,,,,,,,,,,,,,,,,,0,0
16,metadata,9,Comorbidities Socioeconomic Yost Index,yost_index_imputed_ave,,NUMBER,"Yost Index (Socioeconomic Status; Imputed, Average)","Patient Yost index /Socioeconomic Status (SES), with null values imputed using yost_index_zipcode_average column. Imputed for approximately 26 percent of patients. The index ranges from 1 (highest SES) to 100 (lowest SES).",,,,,,,,,,"yostindex, yost_index_zipcode_average",comorbidities/yost_index_results_updated.tsv,,,,,,,,,,0,0
16,metadata,10,Comorbidities Socioeconomic Yost Index,yost_index_imputed_median,,NUMBER,"Yost Index (Socioeconomic Status; Imputed, Median)","Patient Yost Index /Socioeconomic Status (SES), with null values imputed using yost_index_zipcode_median (median value for all patients in zipcode) column. Imputed for approximately 26 percent of patients. The index ranges from 1 (highest SES) to 100 (lowest SES).",,,,x,x,x,NA,Patient is international or address could not be matched,Imputed using patient geolocation,"yostindex, yost_index_zipcode_median",comorbidities/yost_index_results_updated.tsv,,,,,,,,,,0,0
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
27,metadata,1,Genomic Ancestry,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
27,metadata,2,Genomic Ancestry,ancestry_label,,STRING,Ancestry Label,"This is the main column with assigned ancestry label for the patient. The values in this column can be EUR, ASJ, AFR, EAS, SAS, NAM or ADM which stand for European (excluding Ashkenazi Jewish), Ashkenazi Jewish European, African, East Asian, South Asian, Native American and Admixed/Other",,,,,x,,Unknown,Ancestry pipeline not run on patient.,Clinical Computational Diagnostics Service,,,,,,,,,,,,0,0
27,metadata,3,Genomic Ancestry,admixture_label,,STRING,Admixture Label,"Similar to Ancestry Label, except no differentiation between non-Ashkenazi Jewish and Ashkenazi Jewish Europeans.",,,,,x,,Unknown,Ancestry pipeline not run on patient.,Clinical Computational Diagnostics Service,,,,,,,,,,,,0,0
27,metadata,4,Genomic Ancestry,AFRp,,FLOAT,African Ancestry,percent estimated ancestral contributions of African ancestry,,,,,x,,NA,Ancestry pipeline not run on patient.,Clinical Computational Diagnostics Service,,,,,,,,,,,,0,0
27,metadata,5,Genomic Ancestry,EASp,,FLOAT,East Asian Ancestry,percent estimated ancestral contributions of East Asian ancestry,,,,,x,,NA,Ancestry pipeline not run on patient.,Clinical Computational Diagnostics Service,,,,,,,,,,,,0,0
27,metadata,6,Genomic Ancestry,EURp,,FLOAT,European Ancestry,percent estimated ancestral contributions of European ancestry,,,,,x,,NA,Ancestry pipeline not run on patient.,Clinical Computational Diagnostics Service,,,,,,,,,,,,0,0
27,metadata,7,Genomic Ancestry,NAMp,,FLOAT,Native American Ancestry,percent estimated ancestral contributions of Native American ancestry,,,,,x,,NA,Ancestry pipeline not run on patient.,Clinical Computational Diagnostics Service,,,,,,,,,,,,0,0
27,metadata,8,Genomic Ancestry,SASp,,FLOAT,South Asian Ancestry,percent estimated ancestral contributions of South Asian ancestry,,,,,x,,NA,Ancestry pipeline not run on patient.,Clinical Computational Diagnostics Service,,,,,,,,,,,,0,0
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
28,metadata,1,cBioPortal Overall Survival,DMP_ID,,STRING,Patient ID,MSK-IMPACT Patient ID,,,,,,,,,,,,,,,,,,,,,0,0
28,metadata,2,cBioPortal Overall Survival,OS_MONTHS,,NUMBER,Overall Survival (Months),"Overall survival from date of first sequenced sample to date of death or last contact.  If patient died before first sequencing, overall survival in months is set to '0'. If patient is alive and last contact date is before date of sequencing,overall survival in months is set to 'NA'. Derived from PT_DEATH_DTE, PLA_LAST_CONTACT_DTE and date of sequencing for first specimen sequenced for patient.",,,MSKL2140000782,x,x,x,NA,"Last contact date, sequencing date missing in Revenue Management System (RMS)",Derived from IDB/Revenue Management System (RMS) dates,,,Overall survival since date of sequencing (months) (MSKL2140000782),,,PatientDim,,,,,,0,0
28,metadata,3,cBioPortal Overall Survival,OS_STATUS,,STRING,Overall Survival Status,The patient's survival status; is the patient alive or deceased.,,,MSK3009506,x,x,x,NA,"Last contact date, sequencing date missing in Revenue Management System (RMS)",Derived from IDB/Revenue Management System (RMS) dates,,,Vital status (MSK3009506),Demographics,vital_status_naaccr_MSK3009506,,Status,,,,,0,1
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
30,metadata,1,IMPACT Patient Summary,PATIENT_ID,,STRING,Patient Identifier,Identifier to uniquely specify a patient.,,,,,x,,,,,,,,,,,,,,,,0,0
30,metadata,2,IMPACT Patient Summary,OTHER_PATIENT_ID,,STRING,Other Patient ID,Legacy DMP patient identifier (DMPnnnn),,,,,x,,,,,,,,,,,,,,,,0,0
30,metadata,3,IMPACT Patient Summary,PARTA_CONSENTED_12_245,,STRING,12-245 Part A Consented,12-245 Part A Consented Status. Source: MPath,,,,,x,,,,,,,Consent to Part A of 12-245 (MSKL2140000528),,,,,,,,,0,0
30,metadata,4,IMPACT Patient Summary,PARTC_CONSENTED_12_245,,STRING,12-245 Part C Consented,12-245 Part C Consented Status. Source: MPath,,,,,x,,,,,,,Consent to Part C of 12-245 (MSKL2140000781),,,,,,,,,0,0
30,metadata,5,IMPACT Sample Summary,SAMPLE_ID,,STRING,Sample Identifier,A unique sample identifier.,,,,,x,,,,,,,,,,,,,,,,0,0
30,metadata,6,IMPACT Sample Summary,PATIENT_ID,,STRING,Patient Identifier,Identifier to uniquely specify a patient.,,,,,x,,,,,,,,,,,,,,,,0,0
30,metadata,9,IMPACT Sample Summary,MONTH_ADDED,,STRING,Month added to cBioPortal,Month added to cBioPortal,,,,,x,,,,,,,,,,,,,,,,0,0
30,metadata,10,IMPACT Sample Summary,WEEK_ADDED,,STRING,Week added to cBioPortal,Week added to cBioPortal,,,,,x,,,,,,,Year and week data added to cBioPortal (MSKL2140003273),,,,,,,,,0,0
30,metadata,11,IMPACT Sample Summary,CANCER_TYPE,,STRING,Cancer Type,The main cancer type as defined by the Oncotree cancer classification system for precision oncology. Source: MPath,,,,,x,,,,,,,"Cancer type, OncoTree (MSKL2140003271)",,,,,,,,,0,0
30,metadata,12,IMPACT Sample Summary,SAMPLE_TYPE,,STRING,Sample Type,"The type assigned to a sample (i.e., normal, primary, met, recurrence). Source: MPath",,,,,x,,,,,,,Specimen class (MSKL2140000541),,,,,,,,,0,0
30,metadata,13,IMPACT Sample Summary,SAMPLE_CLASS,,STRING,Sample Class,"The sample classification (i.e., tumor, cellline, xenograph).Source: MPath",,,,,x,,,,,,,Specimen type (MSK4154128),,,,,,,,,0,0
30,metadata,14,IMPACT Sample Summary,METASTATIC_SITE,,STRING,Metastatic Site,Location of profiled metastatic site,,,,,x,,,,,,,"Site of metastatic tumor, ICD-O-3 (MSKL2140000797)",,,,,,,,,0,0
30,metadata,15,IMPACT Sample Summary,PRIMARY_SITE,,STRING,Primary Tumor Site,The organ sub-division term assigned to the primary tumor location of the sample. Source: MPath,,,,,x,,,,,,,"Site of primary tumor, ICD-O-3 (MSKL2140001985)",,,,,,,,,0,0
30,metadata,16,IMPACT Sample Summary,CANCER_TYPE_DETAILED,,STRING,Cancer Type Detailed,The cancer subtype as defined by the Oncotree cancer classification system for precision oncology. Source: MPath,,,,,x,,,,,,,"Cancer diagnosis, OncoTree (MSKL2140002599)",,,,,,,,,0,0
30,metadata,17,IMPACT Sample Summary,GENE_PANEL,,STRING,Gene Panel,The gene panel or assay used used to perform targeted NGS on the sample. Source: MPath,,,,,x,,,,,,,Molecular test (MSK4263971),,,,,,,,,0,0
30,metadata,18,IMPACT Sample Summary,SO_COMMENTS,,STRING,SO comments,Sign-out comments from pathologist or fellow. Source: MPath,,,,,x,,,,,,,,,,,,,,,,0,0
30,metadata,19,IMPACT Sample Summary,SAMPLE_COVERAGE,,NUMBER,Sample coverage,Sequencing coverage. Source: MPath,,,,,x,,,,,,,Sequence coverage (MSKL2140003277),,,,,,,,,0,0
30,metadata,20,IMPACT Sample Summary,TUMOR_PURITY,,NUMBER,Tumor Purity,Proportion of cancer cells in tumor sample. Source: MPath,,,,,x,,,,,,,Tumor purity (%) (MSKL2140000654),,,,,,,,,0,0
30,metadata,21,IMPACT Sample Summary,ONCOTREE_CODE,,STRING,Oncotree Code,The assigned Oncotree code of the sample as defined by the Oncotree cancer classification system for precision oncology.,,,,,x,,,,,,,"Cancer diagnosis, OncoTree (MSKL2140002599)",,,,,,,,,0,0
30,metadata,22,IMPACT Sample Summary,MSI_COMMENT,,STRING,MSI Comment,MSI interpretation. Source: MPath,,,,,x,,,,,,,,,,,,,,,,0,0
30,metadata,23,IMPACT Sample Summary,MSI_SCORE,,NUMBER,MSI Score,Microsatellite Instability (MSI) score. Source: MPath,,,,,x,,,,,,,MSI score (MSKL2140000780),,,,,,,,,0,0
30,metadata,24,IMPACT Sample Summary,MSI_TYPE,,STRING,MSI Type,"Directly related to MSI Score; Possible values include Stable, Instable, Indeterminate, or Do not report. Source: MPath",,,,,x,,,,,,,Microsatellite instability test interpretation (MSK21493972),,,,,,,,,0,0
30,metadata,25,IMPACT Sample Summary,INSTITUTE,,STRING,Institute Source,Institute Source,,,,,x,,,,,,,Facility where pathology was performed (MSKL2140002277),,,,,,,,,0,0
30,metadata,26,IMPACT Sample Summary,SOMATIC_STATUS,,STRING,Somatic Status,Indicates if there exists a matched normal used for tumor sample analysis. Source: MPath,,,,,x,,,,,,,Somatic mutation matching status (MSKL2140000796),,,,,,,,,0,0
30,metadata,27,IMPACT Sample Summary,ARCHER,,STRING,Archer Panel,Whether or not a supplemental MSK-ARCHER test was performed on the sample in addition to the MSK-IMPACT test. Source: MPath,,,,,x,,,,,,,Archer panel performed (MSKL2140003272),,,,,,,,,0,0
30,metadata,28,IMPACT Sample Summary,CVR_TMB_COHORT_PERCENTILE,,NUMBER,Impact TMB Percentile (Across All Tumor Types),Number of somatic mutations per megabase of interrogated genomic sequence for IMPACT. Source: MPath,,,,,x,,,,,,,,,,,,,,,,0,0
30,metadata,29,IMPACT Sample Summary,CVR_TMB_SCORE,,NUMBER,Impact TMB Score,Calculated TMB score. Source: MPath,,,,,x,,,,,,,Tumor mutation burden (MSKL2140000779),,,,,,,,,0,0
30,metadata,30,IMPACT Sample Summary,CVR_TMB_TT_COHORT_PERCENTILE,,NUMBER,Impact TMB Percentile (Within Tumor Type),Number of somatic mutations per megabase of interrogated genomic sequence for IMPACT samples with same tumor. Source: MPath,,,,,x,,,,,,,,,,,,,,,,0,0
30,metadata,31,IMPACT Sample Summary,PATH_SLIDE_EXISTS,,STRING,MSK Pathology Slide Available,Indicates the existence of a MSK Pathology slide.,,,,,x,,,,,,,,,,,,,,,,0,0
30,metadata,32,IMPACT Sample Summary,MSK_SLIDE_ID,,STRING,MSK Slide ID,MSK Slide ID,,,,,x,,,,,,,,,,,,,,,,0,0
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
31,metadata,1,ECOG KPS Values Raw,CDD_MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
31,metadata,2,ECOG KPS Values Raw,CDD_AUTHORED_DTE,,STRING,Clindoc Service Date,Service date of generated document,date_mdy,y,,,,,,,,,,,,,FlowsheetValueFact,DateKey (link to DateDim table),IDB.CD_DOCUMENT ,CDD_AUTHORED_DTE,The date the document was authored. ,,1,1
31,metadata,3,ECOG KPS Values Raw,ecog_parsed,,STRING,ECOG-KPS Score,"KPS or ECOG score. Values are standardized from 0-4, with 4 being the poorest self-reported status",,,,,,,,,,,,,,,FlowsheetValueFact,"Value ON FlowsheetRowEpicId IN (
  '7074070' --R PALLIATIVE CARE ECOG PERFORMANCE STATUS
  , '1150001874' --R ACUTE GVHD ECOG FROM KARNOFSKY
  , '143708' --R MSK AMB ECOG
  , '143774' --R MSK AMB PEDS ECOG
  , '143714' --R MSK AMB KPS/ECOG
  )",IDB.CD_OBSERVATION,CDO_VALUE_TEXT,A text representation of the observation's value. ,,1,0
31,metadata,4,ECOG-KPS Patient Summary,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,,,,,,,,,,0,0
31,metadata,5,ECOG-KPS Patient Summary,ECOG_KPS,,NUMBER,"ECOG, 1st Reported","First recorded KPS or ECOG score for given patient. Values are standardized from 0-4, with 4 being the poorest self-reported status",,,MSK36305384,x,x,x,NA,No available clindoc nots containing KPS or ECOG,"IDB, structured data from clinical notes",,,ECOG Performance Status score (MSK36305384),,,,,,,,,0,1
31,metadata,6,ECOG-KPS,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
31,metadata,7,ECOG-KPS,START_DATE,,STRING,Date of Clinical Note for ECOG,Date of clinical note where ECOG is reported,date_mdy,y,,,,,,,,,,,,,,,,,,,0,0
31,metadata,8,ECOG-KPS,STOP_DATE,,STRING,Date of Clinical Note (DNU),DNU,date_mdy,,,,,,,,,,,,,,,,,,,,0,0
31,metadata,9,ECOG-KPS,EVENT_TYPE,,STRING,Event Type for ECOG,"Event type, diagnosis",,,,,,,,,,,,,,,,,,,,,0,0
31,metadata,10,ECOG-KPS,SUBTYPE,,STRING,Subtype for ECOG,"Subtype, ECOG-KPS Score",,,,,,,,,,,,,,,,,,,,,0,0
31,metadata,11,ECOG-KPS,SOURCE,,STRING,Source of ECOG (ClinDoc Notes),"Source of output, clindoc notes",,,,,,,,,,,,,,,,,,,,,0,0
31,metadata,12,ECOG-KPS,ECOG_KPS,,STRING,ECOG-KPS Score,"KPS or ECOG score. Values are standardized from 0-4, with 4 being the poorest self-reported status",,,,,,,,,,,,,,,,,,,,,0,0
31,metadata,13,ECOG-KPS,STYLE_COLOR,,STRING,ECOG-KPS Color scale,Color scale for ECOG-KPS. Scaled from light red to red (0-4),,,,,,,,,,,,,,,,,,,,,0,0
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
32,metadata,1,Cancer Presence Raw,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
32,metadata,2,Cancer Presence Raw,START_DATE,,STRING,Start of disease-free status,Start date of disease-free time window,date_mdy,y,,,,,,,,,,,,,,,,,,,0,0
32,metadata,3,Cancer Presence Raw,STOP_DATE,,STRING,End of disease-free status,End date of disease-free time window,date_mdy,y,,,,,,,,,,,,,,,,,,,0,0
32,metadata,4,Cancer Presence Raw,EVENT_TYPE,y,STRING,Disease-free status,Indication if patient is free of cancer during START_DATE and STOP_DATE,,,,,,,,,,,,,,,,,,,,,0,0
32,metadata,6,Disease-Free Status,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,MRN,Cancer Presence Raw,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
32,metadata,7,Disease-Free Status,START_DATE,,STRING,Start of disease-free status,Start date of disease-free time window,date_mdy,y,,,,,,,,START_DATE,Cancer Presence Raw,,,,,,,,,,0,0
32,metadata,8,Disease-Free Status,STOP_DATE,,STRING,End of disease-free status,End date of disease-free time window,date_mdy,y,,,,,,,,STOP_DATE,Cancer Presence Raw,,,,,,,,,,0,0
32,metadata,9,Disease-Free Status,EVENT_TYPE,,STRING,"Event Type for DFS, diagnosis","Event type, diagnosis",,,,,,,,,,,,,,,,,,,,,0,0
32,metadata,10,Disease-Free Status,SUBTYPE,,STRING,"Event Type for the section, disease-free status","Subtype, disease-free status",,,,,,,,,,,,,,,,,,,,,0,0
32,metadata,11,Disease-Free Status,SOURCE,,STRING,"Source of disease-free status, radiology reports","Source of output, CT, MRI, and PET radiology report impressions",,,,,,,,,,,,,,,,,,,,,0,0
32,metadata,12,Disease-Free Status,CANCER_PRESENT,y,STRING,Indication if patient is free of cancer during START_DATE and STOP_DATE,Indication if patient is free of cancer during START_DATE and STOP_DATE,,,,,,,,,,EVENT_TYPE,Cancer Presence Raw,,,,,,,,,,0,0
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
33,metadata,1,Body Mass Index (BMI),MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
